             9.494            6.34701            4.03051            1.96949            6.01275         0.00968947                  3            3.01122            1.10962 
             9.595            6.21277            3.80048            2.19952            6.01288         0.00993358                  3            3.01141            1.35353 
             9.696            6.10493            3.55591            2.44409            6.01303          0.0102003                  3            3.01162            1.57803 
             9.797             6.0326             3.2998             2.7002            6.01321          0.0104791                  3            3.01184            1.74157 
             9.898             6.0031             3.0368             2.9632            6.01341          0.0107542                  3            3.01208             1.8092 
             9.999            6.01978            2.77294            3.22706            6.01364          0.0110088                  3            3.01232            1.77495 
              10.1            6.08058            2.51488            3.48512             6.0139          0.0112296                  3            3.01256            1.67261 
            10.201            6.17822            2.26909            3.73091            6.01419          0.0114105                  3             3.0128            1.56236 
            10.302             6.3018            2.04122            3.95878            6.01452          0.0115524                  3            3.01304            1.50197 
            10.403            6.43883            1.83596            4.16404            6.01488          0.0116612                  3            3.01327            1.52361 
            10.504            6.57693            1.65706            4.34294            6.01526          0.0117442                  3             3.0135            1.62742 
            10.605            6.70492            1.50754            4.49246            6.01566          0.0118083                  3            3.01373            1.78839 
            10.706            6.81336            1.38977            4.61023            6.01607          0.0118595                  3            3.01397            1.96831 
            10.807            6.89485            1.30562            4.69438             6.0165          0.0119021                  3             3.0142            2.12721 
            10.908            6.94412            1.25639            4.74361            6.01694          0.0119396                  3            3.01444            2.23185 
            11.009            6.95813            1.24282            4.75718            6.01738           0.011975                  3            3.01468            2.26128 
             11.11            6.93605            1.26513            4.73487            6.01782          0.0120106                  3            3.01492            2.20966 
            11.211            6.87929            1.32294            4.67706            6.01825          0.0120491                  3            3.01515            2.08702 
            11.312            6.79145            1.41533            4.58467            6.01868          0.0120933                  3            3.01539            1.91788 
            11.413            6.67833            1.54083            4.45917            6.01909          0.0121469                  3            3.01562            1.73769 
            11.514            6.54782            1.69744            4.30256            6.01949          0.0122148                  3            3.01585            1.58659 
            11.615            6.40974            1.88263            4.11737            6.01986          0.0123028                  3            3.01608            1.50022 
            11.716            6.27555            2.09322            3.90678            6.02021          0.0124182                  3            3.01631            1.49811 
            11.817            6.15764            2.32526            3.67474            6.02052          0.0125681                  3            3.01655            1.57262 
            11.918            6.06819            2.57389            3.42611            6.02081          0.0127572                  3            3.01678            1.68475 
            12.019            6.01732            2.83326            3.16674            6.02106          0.0129853                  3            3.01702            1.77454 
             12.12            6.01116            3.09686            2.90314            6.02128          0.0132447                  3            3.01726             1.7866 
            12.221            6.05051            3.35816            2.64184            6.02148          0.0135209                  3             3.0175            1.69636 
            12.322            6.13104            3.61144            2.38856            6.02164          0.0137972                  3            3.01772             1.5177 
            12.423            6.24496            3.85245            2.14755            6.02179          0.0140589                  3            3.01792            1.28817 
            12.524            6.38316            4.07857            1.92143            6.02192          0.0142967                  3            3.01811             1.0474 
            12.625            6.53698            4.28859            1.71141            6.02203          0.0145066                  3            3.01827           0.823574 
            12.726            6.69916            4.48235            1.51765            6.02212          0.0146888                  3            3.01841              0.631 
            12.827            6.86406            4.66034            1.33966            6.02221          0.0148456                  3            3.01853           0.473527 
            12.928            7.02754            4.82336            1.17664            6.02229          0.0149803                  3            3.01863           0.349065 
            13.029            7.18667            4.97237            1.02763            6.02236          0.0150964                  3            3.01873           0.252968 
             13.13            7.33941            5.10832           0.891678            6.02242          0.0151971                  3            3.01881           0.180015 
            13.231            7.48437            5.23212           0.767882            6.02248           0.015285                  3            3.01888           0.125361 
            13.332            7.62066            5.34459           0.655414            6.02254          0.0153625                  3            3.01895          0.0848888 
            13.433            7.74768            5.44646            0.55354            6.02259          0.0154314                  3            3.01901          0.0552594 
            13.534            7.86507            5.53838           0.461616            6.02264          0.0154933                  3            3.01907          0.0338375 
            13.635            7.97261            5.62092           0.379081            6.02268          0.0155494                  3            3.01912          0.0185752 
            13.736            8.07019            5.69455           0.305452            6.02273          0.0156008                  3            3.01916         0.00789503 
            13.837            8.15776            5.75969           0.240312            6.02277          0.0156483                  3            3.01921        0.000588911 
            13.938            8.23531            5.81669           0.183309            6.02281          0.0156926                  3            3.01925         0.00426561 
            14.039            8.30288            5.86586           0.134144            6.02284          0.0157342                  3            3.01929         0.00737056 
             14.14             8.3605            5.90743          0.0925664            6.02288          0.0157737                  3            3.01933         0.00925798 
            14.241            8.40821            5.94163           0.058371            6.02292          0.0158115                  3            3.01936          0.0103282 
            14.342            8.44605            5.96861          0.0313927            6.02295           0.015848                  3             3.0194          0.0108783 
            14.443            8.47406             5.9885          0.0115039            6.02299          0.0158836                  3            3.01944          0.0111233 
            14.544            8.49227            6.00139        -0.00138827            6.02302          0.0159184                  3            3.01947          0.0112113 
            14.645            8.50069            6.00734        -0.00734332            6.02306          0.0159529                  3             3.0195          0.0112334 
            14.746            8.49934            6.00639        -0.00638861            6.02309          0.0159873                  3            3.01954          0.0112303 
            14.847            8.48821            5.99852         0.00148015            6.02312          0.0160218                  3            3.01957           0.011195 
            14.948             8.4673             5.9837           0.016299            6.02316          0.0160568                  3            3.01961          0.0110724 
