  -1.60000563       2.76501203    
  -1.50000560       2.82865739    
  -1.40000558       2.66328812    
  -1.30000556       2.96737409    
  -1.20000553       3.46411371    
  -1.10000551       4.16665983    
  -1.00000548       5.80458117    
 -0.900005460       8.21330833    
 -0.800005436       11.2915039    
 -0.700005412       16.3251953    
 -0.600005388       24.6787529    
 -0.500005364       29.6530151    
 -0.400005370       32.8723183    
 -0.300005376       37.0672874    
 -0.200005382       53.2726059    
 -0.100005381       62.6096954    
  -5.37931919E-06   64.0325928    
   9.99946222E-02   72.2320938    
  0.199994624       85.9322281    
  0.299994618       77.6677704    
  0.399994612       89.3820267    
  0.499994606       93.8549957    
  0.599994600       82.8902512    
  0.699994624       86.4729004    
  0.799994648       99.7583466    
  0.899994671       100.775612    
  0.999994695       108.917816    
   1.09999466       108.991638    
   1.19999468       106.127853    
   1.29999471       111.624428    
   1.39999473       113.299149    
   1.49999475       113.796249    
   1.59999478       115.170547    
   1.69999480       113.155220    
   1.79999483       112.400871    
   1.89999485       118.089066    
   1.99999487       118.197296    
   2.09999490       121.744637    
   2.19999480       123.243057    
   2.29999471       122.582062    
   2.39999461       120.524155    
   2.49999452       122.073853    
   2.59999442       121.806244    
   2.69999433       126.539436    
   2.79999423       118.966347    
   2.89999413       123.830482    
   2.99999404       126.571259    
   3.09999394       125.961342    
   3.19999385       127.536133    
   3.29999375       126.845520    
   3.39999366       127.538193    
   3.49999356       125.688171    
   3.59999347       124.878883    
   3.69999337       120.804489    
   3.79999328       125.266479    
   3.89999318       125.331863    
   3.99999309       123.839386    
   4.09999323       124.839912    
   4.19999313       126.931297    
   4.29999304       126.969833    
   4.39999294       123.949608    
   4.49999285       123.159866    
   4.59999275       118.042801    
   4.69999266       116.851196    
   4.79999256       108.685097    
   4.89999247       104.405067    
   4.99999237       95.0527344    
   5.09999228       70.4210587    
   5.19999218       43.7964630    
