                  -5                    0 
                -4.9                    0 
                -4.8                    0 
                -4.7                    0 
                -4.6                    1 
                -4.5                    0 
                -4.4                    0 
                -4.3                    0 
                -4.2                    1 
                -4.1                    3 
                  -4                    2 
                -3.9                    1 
                -3.8                    5 
                -3.7                   11 
                -3.6                   14 
                -3.5                   10 
                -3.4                   20 
                -3.3                   32 
                -3.2                   52 
                -3.1                   65 
                  -3                   84 
                -2.9                  103 
                -2.8                  165 
                -2.7                  190 
                -2.6                  260 
                -2.5                  329 
                -2.4                  432 
                -2.3                  562 
                -2.2                  692 
                -2.1                  885 
                  -2                 1084 
                -1.9                 1368 
                -1.8                 1622 
                -1.7                 1925 
                -1.6                 2248 
                -1.5                 2628 
                -1.4                 3049 
                -1.3                 3384 
                -1.2                 3863 
                -1.1                 4358 
                  -1                 4770 
                -0.9                 5354 
                -0.8                 5834 
                -0.7                 6265 
                -0.6                 6678 
                -0.5                 7086 
                -0.4                 7495 
                -0.3                 7685 
                -0.2                 7765 
                -0.1                 7922 
      -1.0269563e-15                 7979 
                 0.1                 7929 
                 0.2                 7707 
                 0.3                 7568 
                 0.4                 7152 
                 0.5                 7077 
                 0.6                 6650 
                 0.7                 6137 
                 0.8                 5884 
                 0.9                 5399 
                   1                 4875 
                 1.1                 4442 
                 1.2                 3737 
                 1.3                 3422 
                 1.4                 3020 
                 1.5                 2658 
                 1.6                 2205 
                 1.7                 1901 
                 1.8                 1552 
                 1.9                 1231 
                   2                 1125 
                 2.1                  850 
                 2.2                  716 
                 2.3                  561 
                 2.4                  443 
                 2.5                  366 
                 2.6                  292 
                 2.7                  200 
                 2.8                  170 
                 2.9                  116 
                   3                   81 
                 3.1                   62 
                 3.2                   60 
                 3.3                   29 
                 3.4                   24 
                 3.5                   21 
                 3.6                   13 
                 3.7                   12 
                 3.8                    9 
                 3.9                    4 
                   4                    6 
                 4.1                    3 
                 4.2                    2 
                 4.3                    2 
                 4.4                    1 
                 4.5                    1 
                 4.6                    0 
                 4.7                    0 
                 4.8                    0 
                 4.9                    0 
                   5                    0 
