              0.0805         0.0087034599
               0.161           0.03414645
              0.2415          0.074413092
               0.322           0.12657903
              0.4025           0.18705382
               0.483            0.2519562
              0.5635           0.31745375
               0.644           0.38001807
              0.7245           0.43657753
               0.805           0.48458251
              0.8855           0.52202076
               0.966            0.5474267
              1.0465           0.55991654
               1.127           0.55925703
              1.2075           0.54594871
               1.288           0.52128565
              1.3685           0.48734871
               1.449           0.44690061
              1.5295           0.40317374
                1.61           0.35956897
              1.6905           0.31930787
               1.771           0.28509524
              1.8515           0.25884977
               1.932           0.24154876
              2.0125           0.23320992
               2.093           0.23300585
              2.1735           0.23948075
               2.254           0.25082137
              2.3345           0.26512783
               2.415           0.28063719
              2.4955           0.29586916
               2.576           0.30968551
              2.6565           0.32127587
               2.737            0.3300974
              2.8175           0.33580185
               2.898            0.3381798
              2.9785           0.33714022
               3.059            0.3327283
              3.1395            0.3251698
                3.22           0.31491993
              3.3005           0.30269161
               3.381           0.28944272
              3.4615           0.27631194
               3.542           0.26450696
              3.6225           0.25516121
               3.703            0.2491846
              3.7835           0.24713657
               3.864           0.24914593
              3.9445           0.25489242
               4.025           0.26365286
              4.1055           0.27440164
               4.186           0.28594622
              4.2665           0.29707349
               4.347           0.30668381
              4.4275           0.31389519
               4.508           0.31810869
              4.5885            0.3190347
               4.669           0.31668662
              4.7495            0.3113519
                4.83           0.30355024
              4.9105           0.29398569
               4.991           0.28349511
              5.0715           0.27299221
               5.152           0.26340446
              5.2325           0.25560164
               5.313           0.25031801
              5.3935           0.24807458
               5.474            0.2491121
              5.5545           0.25334672
               5.635           0.26035974
              5.7155           0.26942789
               5.796           0.27959461
              5.8765           0.28977478
               5.957           0.29887939
              6.0375           0.30594234
               6.118           0.31023111
              6.1985           0.31132593
               6.279           0.30915783
              6.3595           0.30400286
                6.44           0.29643686
              6.5205            0.2872603
               6.601           0.27740553
              6.6815           0.26783892
               6.762            0.2594686
              6.8425           0.25306502
               6.923           0.24919856
              7.0035           0.24819611
               7.084           0.25011694
              7.1645           0.25474845
               7.245            0.2616224
              7.3255           0.27005238
               7.406           0.27919232
              7.4865            0.2881139
               7.567           0.29589757
              7.6475           0.30172871
               7.728           0.30498799
              7.8085             0.305324
               7.889           0.30269721
              7.9695           0.29738799
                8.05           0.28996623
              8.1305           0.28122573
               8.211           0.27209212
              8.2915           0.26351665
               8.372           0.25637009
              8.4525           0.25135009
               8.533           0.24891263
              8.6135           0.24923415
               8.694           0.25220586
              8.7745           0.25745804
               8.855           0.26440842
              8.9355           0.27232744
               9.016           0.28041268
              9.0965           0.28786521
               9.177           0.29396204
              9.2575           0.29811987
               9.338           0.29994611
              9.4185           0.29927392
               9.499           0.29617827
              9.5795            0.2909707
                9.66           0.28417185
              9.7405           0.27646258
               9.821             0.268617
              9.9015           0.26142356
               9.982           0.25560243
             10.0625           0.25172888
              10.143           0.25017203
             10.2235            0.2510568
              10.304           0.25425371
             10.3845           0.25939743
              10.465           0.26593096
             10.5455           0.27316904
              10.626           0.28037241
             10.7065           0.28682379
              10.787           0.29189733
             10.8675           0.29511512
              10.948           0.29618659
             11.0285           0.29502922
              11.109            0.2917705
             11.1895           0.28673263
               11.27            0.2804021
             11.3505            0.2733863
              11.431           0.26636013
             11.5115           0.26000549
              11.592           0.25494778
             11.6725           0.25169448
              11.753           0.25058152
             11.8335           0.25173389
              11.914           0.25504622
             11.9945           0.26018726
              12.075           0.26662973
             12.1555            0.2737036
              12.236           0.28066719
             12.3165           0.28678801
              12.397           0.29142331
             12.4775           0.29409032
              12.558           0.29451767
             12.6385           0.29267223
              12.719            0.2887588
             12.7995           0.28319408
               12.88           0.27655897
             12.9605           0.26953559
              13.041           0.26283627
             13.1215           0.25713206
              13.202           0.25298726
             13.2825           0.25080566
              13.363           0.25079263
             13.4435             0.252936
              13.524           0.25700726
             13.6045           0.26258338
              13.685           0.26908772
             13.7655           0.27584709
              13.846           0.28215997
             13.9265            0.2873695
              14.007           0.29093339
             14.0875           0.29248283
              14.168           0.29186317
             14.2485           0.28915089
              14.329           0.28464446
             14.4095            0.2788298
               14.49           0.27232476
             14.5705           0.26580962
              14.651           0.25995232
             14.7315           0.25533771
              14.812           0.25240869
             14.8925           0.25142538
              14.973           0.25244546
             15.0535           0.25532612
              15.134           0.25974547
             15.2145           0.26523975
              15.295           0.27125152
             15.3755           0.27718391
              15.456           0.28245622
             15.5365            0.2865567
              15.617           0.28908873
             15.6975           0.28980705
              15.778           0.28864122
             15.8585           0.28570383
              15.939           0.28128203
             16.0195           0.27581211
                16.1           0.26983841
             16.1805           0.26395996
              16.261           0.25876977
             16.3415           0.25479321
              16.422           0.25243237
             16.5025           0.25192312
              16.583           0.25330993
             16.6635           0.25644162
              16.744           0.26098829
             16.8245           0.26647734
              16.905           0.27234383
             16.9855           0.27798946
              17.066           0.28284339
             17.1465           0.28641872
              17.227           0.28835931
             17.3075           0.28847303
              17.388             0.286749
             17.4685           0.28335788
              17.549           0.27863552
             17.6295           0.27305129
               17.71           0.26716365
             17.7905            0.2615663
              17.871            0.2568294
             17.9515           0.25344134
              18.032           0.25175662
             18.1125           0.25195603
              18.193           0.25402412
             18.2735           0.25774744
              18.354           0.26273491
             18.4345           0.26845872
              18.515           0.27431147
             18.5955           0.27967296
              18.676           0.28397857
             18.7565           0.28678085
              18.837           0.28779706
             18.9175           0.28693713
              18.998           0.28430952
             19.0785           0.28020521
              19.159           0.27506262
             19.2395            0.2694185
               19.32           0.26385076
             19.4005           0.25891951
              19.481           0.25511221
             19.5615           0.25279764
              19.642           0.25219241
             19.7225           0.25334225
              19.803           0.25611935
             19.8835           0.26023566
              19.964           0.26527126
             20.0445           0.27071544
              20.125           0.27601724
             20.2055           0.28064092
              20.286           0.28412103
             20.3665           0.28611126
              20.447            0.2864216
             20.5275           0.28503932
              20.608           0.28213104
             20.6885           0.27802524
              20.769           0.27317741
             20.8495           0.26812174
               20.93           0.26341516
             21.0105           0.25958039
              21.091           0.25705409
             21.1715           0.25614564
              21.252           0.25701014
             21.3325           0.25963736
              21.413           0.26385666
             21.4935           0.26935618
              21.574           0.27571369
             21.6545           0.28243576
              21.735           0.28900185
